67552.9	151603	24340.8	34291.9	25829.4	14215.7	9038.79	52948.4	65054.3	59521.7	54359.3	30818.7	78955.7	57981.6	10138.7	0	25637.3	25676.4	25739.9	25818.4	25899.8	25971.8	26023.4	26046.7	26038.1	25999	25935.3	25856.7	25775.3	25703.4	25651.9	25628.8	-174.386	-263.682	-33.1316	60.4653	41.5465	28.552	48.566	158.775	171.419	148.187	121.723	-46.1082	-163.782	-145.709	-53.142	0	-99.721	-67.2156	-26.551	10.2347	41.8254	69.7109	93.7231	108.232	100.671	68.0723	27.2802	-9.58223	-41.1795	-69.008	-92.9157	-107.314	1	475.462	-196.943	
0	78.8755	-66.562	-86.8639	-60.1104	-81.0532	-98.3121	-20.6171	-1.98442	-5.0269	-11.1079	-80.3773	-66.678	-38.8844	-94.4109	-174.386	-60.4893	-60.4549	-60.3569	-60.2103	-60.0373	-59.8644	-59.7178	-59.6198	-59.5855	-59.6198	-59.7178	-59.8644	-60.0373	-60.2103	-60.3569	-60.4549	0.0673549	-0.214643	-0.163921	-0.101498	-3.68816e-05	0.100061	0.174826	0.172703	0.138253	0.151244	0.129947	0.0998522	0.013635	-0.0656955	-0.174177	-0.23554	-0.226175	-0.198001	-0.135755	-0.067197	-0.00015203	0.0668827	0.135411	0.197617	0.22577	0.197617	0.135411	0.0668827	-0.00015203	-0.067197	-0.135755	-0.198001	0	1	0	
-95.4459	0	-173.661	-218.91	-166.125	-167.541	-189.212	-131.021	-100.505	-92.3511	-86.8815	-206.09	-221.484	-168.175	-186.543	-263.682	-166.839	-166.859	-166.805	-166.684	-166.516	-166.325	-166.142	-165.993	-165.902	-165.882	-165.936	-166.056	-166.225	-166.415	-166.599	-166.748	-0.214643	0.0673549	-0.233768	-0.189095	-0.0969464	0.00854703	0.104801	0.169222	0.21812	0.237721	0.212963	0.186913	0.110476	0.0105075	-0.104065	-0.194178	-0.234443	-0.252162	-0.218347	-0.162298	-0.0971375	-0.0232409	0.0628848	0.158141	0.234276	0.252003	0.218205	0.162168	0.0970122	0.0231114	-0.0630266	-0.158299	0	0.92388	0.382683	
50.9137	161.701	0	-40.9403	5.03173	23.1412	7.21332	21.4496	47.7368	62.4953	79.2677	-28.5899	-69.9099	-13.7264	7.08236	-33.1316	4.81802	4.76983	4.76352	4.80016	4.87429	4.97465	5.08591	5.19104	5.27392	5.32191	5.32772	5.29058	5.21624	5.11609	5.00532	4.9007	-0.163921	-0.233768	0.0673549	-0.199232	-0.114227	-0.0873444	-0.00519149	0.0867278	0.162332	0.211686	0.23358	0.192057	0.169254	0.0811963	0.005763	-0.0900176	-0.112324	-0.153324	-0.158194	-0.141402	-0.112753	-0.0737715	-0.0214397	0.0461591	0.115547	0.156379	0.160928	0.143901	0.115169	0.0762657	0.0241667	-0.0431106	0	0.707107	0.707107	
83.363	187.296	45.4535	0	53.2065	91.4076	75.1804	55.8495	81.5632	104.806	131.492	9.53957	-39.3706	14.1303	72.8753	60.4653	53.769	53.6637	53.6004	53.5887	53.6305	53.7194	53.8418	53.9792	54.1105	54.2158	54.2791	54.2906	54.2488	54.16	54.0376	53.9003	-0.101498	-0.189095	-0.199232	0.0673549	-0.203905	-0.17395	-0.099619	0.0148313	0.101214	0.176745	0.230096	0.177545	0.198377	0.125623	0.0989565	0.0131485	-0.0851505	-0.174167	-0.215923	-0.221986	-0.205943	-0.17133	-0.113475	-0.0247006	0.0855951	0.174588	0.2163	0.222331	0.206276	0.171674	0.113852	0.0251218	0	0.382683	0.92388	
0.070943	63.6421	-3.53423	-49.1463	0	37.5702	29.9136	-14.0162	0.0702376	22.3713	49.7671	-36.5296	-111.147	-51.3529	26.1762	41.5465	0.0137529	-0.00735755	-0.0207996	-0.0237706	-0.0222826	-0.0237706	-0.0207996	-0.00735755	0.0137529	0.0360098	0.0532779	0.0627152	0.065391	0.0627152	0.0532779	0.0360098	-3.68816e-05	-0.0969464	-0.114227	-0.203905	0.0673549	-0.197269	-0.1536	-0.0812788	3.9242e-05	0.086149	0.162907	0.198323	0.242757	0.206755	0.150713	0.0925586	0.00550351	-0.0201911	-0.0361978	-0.0457806	-0.050863	-0.0457806	-0.0361978	-0.0201911	0.00550351	0.0326974	0.0518857	0.0626837	0.0663332	0.0626837	0.0518857	0.0326974	0	6.12323e-17	1	
-70.1701	-49.8857	-44.3204	-87.8404	-40.6552	0	-1.99024	-74.3834	-68.2501	-44.7697	-17.301	-76.3657	-157.167	-107.825	-5.42458	28.552	-40.9404	-41.0674	-41.2002	-41.3185	-41.4045	-41.445	-41.4337	-41.3726	-41.2707	-41.1437	-41.0108	-40.8923	-40.8063	-40.7659	-40.7772	-40.8385	0.100061	0.00854703	-0.0873444	-0.17395	-0.197269	0.0673549	-0.140366	-0.170265	-0.0996563	-0.0149462	0.0691067	0.170505	0.234787	0.241931	0.143087	0.153344	0.082305	-0.024364	-0.110191	-0.166121	-0.199592	-0.215124	-0.209295	-0.16895	-0.0828662	0.0238322	0.109715	0.165686	0.199171	0.214689	0.208819	0.168419	0	-0.382683	0.92388	
-93.3178	-116.321	-42.187	-68.3504	-42.2564	-3.25226	0	-83.8118	-90.344	-70.3019	-46.4438	-61.9635	-132.169	-103.803	-2.75457	48.566	-41.7252	-41.8363	-41.9771	-42.1261	-42.2606	-42.3603	-42.4099	-42.4018	-42.3373	-42.2261	-42.0853	-41.9362	-41.8016	-41.702	-41.6525	-41.6606	0.174826	0.104801	-0.00519149	-0.099619	-0.1536	-0.140366	0.0673549	-0.216839	-0.174504	-0.09998	-0.0142174	0.0981744	0.181913	0.224147	0.146249	0.204142	0.152745	0.0597096	-0.0308381	-0.100948	-0.153227	-0.191742	-0.214463	-0.208189	-0.153295	-0.0602313	0.0303708	0.100521	0.152814	0.191316	0.213996	0.207667	0	-0.707107	0.707107	
-13.9724	-70.6443	40.1112	40.3243	36.7731	73.2108	83.4425	0	-10.6775	-1.77169	13.367	39.328	0.368803	-0.254519	79.1342	158.775	37.2727	37.1959	37.0709	36.9168	36.7569	36.6157	36.5146	36.469	36.4858	36.5625	36.6874	36.8415	37.0013	37.1426	37.2438	37.2895	0.172703	0.169222	0.0867278	0.0148313	-0.0812788	-0.170265	-0.216839	0.0673549	-0.164983	-0.131075	-0.0700308	-0.0155952	0.0797842	0.12886	0.217235	0.252495	0.197013	0.13309	0.0531011	-0.019214	-0.0812468	-0.135928	-0.182944	-0.211289	-0.196397	-0.132506	-0.0525786	0.0196914	0.0817086	0.136405	0.183467	0.211873	0	-0.92388	0.382683	
-1.98442	-83.974	62.1342	82.6688	55.933	76.7185	94.1898	16.8669	0	1.93234	7.60751	76.0453	62.5301	35.0899	89.7606	171.419	56.3125	56.2784	56.1812	56.0358	55.8643	55.6929	55.5476	55.4505	55.4164	55.4505	55.5476	55.6929	55.8643	56.0358	56.1812	56.2784	0.138253	0.21812	0.162332	0.101214	3.9242e-05	-0.0996563	-0.174504	-0.164983	0.0673549	-0.148518	-0.130921	-0.0994512	-0.0132092	0.0653094	0.172971	0.23692	0.22425	0.196317	0.134603	0.0666319	0.000161759	-0.0662975	-0.134237	-0.195908	-0.223818	-0.195908	-0.134237	-0.0662975	0.000161759	0.0666319	0.134603	0.196317	0	-1	1.22465e-16	
2.6161	-92.3511	66.4301	106.022	58.3017	60.4487	79.6539	28.9027	5.33814	0	-4.24053	94.8574	110.384	61.4689	77.3443	148.187	58.7389	58.7566	58.7083	58.6013	58.4519	58.2829	58.1199	57.9878	57.9066	57.8888	57.9371	58.044	58.1934	58.3625	58.5255	58.6577	0.151244	0.237721	0.211686	0.176745	0.086149	-0.0149462	-0.09998	-0.131075	-0.148518	0.0673549	-0.157562	-0.174458	-0.104757	-0.0156128	0.0993035	0.183968	0.208258	0.223981	0.193949	0.144182	0.0863331	0.0207356	-0.0557117	-0.140261	-0.207843	-0.223587	-0.193596	-0.14386	-0.0860214	-0.0204134	0.0560644	0.140655	0	-0.92388	-0.382683	
25.5182	-69.6239	79.2677	132.675	70.3301	52.8471	72.2137	54.1634	28.0222	12.5567	0	116.547	163.684	98.0807	71.8813	121.723	70.5466	70.6153	70.6239	70.5712	70.4651	70.322	70.1635	70.0137	69.8955	69.8268	69.8182	69.8708	69.9768	70.12	70.2786	70.4284	0.129947	0.212963	0.23358	0.230096	0.162907	0.0691067	-0.0142174	-0.0700308	-0.130921	-0.157562	0.0673549	-0.224884	-0.186155	-0.102432	0.0135073	0.105836	0.162951	0.22135	0.228035	0.203875	0.162907	0.107293	0.0327053	-0.0636259	-0.162597	-0.221014	-0.227734	-0.2036	-0.162642	-0.107018	-0.0324048	0.0639615	0	-0.707107	-0.707107	
-68.6554	-170.434	-32.04	9.53957	-39.5499	-75.9629	-60.5991	-41.8372	-66.7406	-89.6638	-114.347	0	52.6604	-2.11059	-58.196	-46.1082	-39.4851	-39.3837	-39.3227	-39.3114	-39.3517	-39.4373	-39.5552	-39.6875	-39.814	-39.9154	-39.9763	-39.9874	-39.9472	-39.8616	-39.7437	-39.6116	0.0998522	0.186913	0.192057	0.177545	0.198323	0.170505	0.0981744	-0.0155952	-0.0994512	-0.174458	-0.224884	0.0673549	-0.204559	-0.127996	-0.0974286	-0.0111501	0.0819274	0.167657	0.207878	0.213723	0.198274	0.164938	0.109216	0.0237163	-0.0825062	-0.168206	-0.208369	-0.214171	-0.198708	-0.165387	-0.109707	-0.0242647	0	-0.382683	-0.92388	
-113.725	-189.488	-104.629	-51.1877	-111.147	-162.285	-151.488	-93.5617	-113.476	-140.948	-175.12	-63.6788	0	-49.05	-147.546	-163.782	-111.172	-111.033	-110.915	-110.836	-110.808	-110.836	-110.915	-111.033	-111.172	-111.311	-111.429	-111.508	-111.536	-111.508	-111.429	-111.311	0.013635	0.110476	0.169254	0.198377	0.242757	0.234787	0.181913	0.0797842	-0.0132092	-0.104757	-0.186155	-0.204559	0.0673549	-0.195192	-0.181503	-0.108315	-0.00011885	0.117201	0.194025	0.231641	0.242568	0.231641	0.194025	0.117201	-0.00011885	-0.117426	-0.194227	-0.231825	-0.242747	-0.231825	-0.194227	-0.117426	0	-1.83697e-16	-1	
-33.6497	-64.9925	-52.4173	-16.6147	-55.5951	-107.825	-104.796	-26.4885	-34.8995	-59.088	-89.7366	-24.9107	37.2928	0	-98.3863	-145.709	-55.8783	-55.7465	-55.6086	-55.4857	-55.3965	-55.3545	-55.3662	-55.4298	-55.5355	-55.6673	-55.8051	-55.928	-56.0172	-56.0592	-56.0476	-55.9841	-0.0656955	0.0105075	0.0811963	0.125623	0.206755	0.241931	0.224147	0.12886	0.0653094	-0.0156128	-0.102432	-0.127996	-0.195192	0.0673549	-0.220716	-0.184045	-0.0859207	0.0248031	0.113921	0.172001	0.206748	0.222854	0.216768	0.17485	0.0854883	-0.0252128	-0.114288	-0.172336	-0.207072	-0.223189	-0.217135	-0.175259	0	0.382683	-0.92388	
87.9693	110.542	37.0504	63.083	36.9719	-0.419424	-2.75457	79.1349	84.4993	65.0214	41.3519	56.6169	126.707	97.0348	0	-53.142	36.5876	36.6969	36.8354	36.982	37.1144	37.2124	37.2612	37.2533	37.1898	37.0804	36.9418	36.7951	36.6627	36.5647	36.516	36.524	-0.174177	-0.104065	0.005763	0.0989565	0.150713	0.143087	0.146249	0.217235	0.172971	0.0993035	0.0135073	-0.0974286	-0.181503	-0.220716	0.0673549	-0.20487	-0.150248	-0.0587128	0.0303728	0.0993505	0.150787	0.188683	0.211041	0.204871	0.150863	0.0592961	-0.0298505	-0.0988733	-0.150325	-0.188206	-0.210518	-0.204288	0	0.707107	-0.707107	
177.88	247.473	104.716	110.673	108.395	72.2281	59.601	158.775	175.253	162.157	143.815	109.877	162.211	160.451	63.7994	0	108.004	108.091	108.233	108.408	108.59	108.75	108.865	108.917	108.898	108.811	108.669	108.494	108.312	108.152	108.037	107.985	-0.23554	-0.194178	-0.0900176	0.0131485	0.0925586	0.153344	0.204142	0.252495	0.23692	0.183968	0.105836	-0.0111501	-0.108315	-0.184045	-0.20487	0.0673549	-0.223442	-0.150816	-0.0599524	0.0222026	0.0926939	0.154853	0.208323	0.240585	0.223684	0.151046	0.0601585	-0.0220143	-0.0925117	-0.154665	-0.208117	-0.240355	0	0.92388	-0.382683	
60.4893	154.204	-3.27803	-20.2492	0.0755894	-15.3523	-29.3192	34.4887	56.3125	54.3245	50.0831	-14.7971	0.422816	21.7128	-25.6899	-99.721	0	-0.000457065	0.0131052	0.0426882	0.0889927	0.140312	0.18976	0.222986	0.236271	0.222986	0.18976	0.140312	0.0889927	0.0426882	0.0131052	-0.000457065	-0.226175	-0.234443	-0.112324	-0.0851505	0.00550351	0.082305	0.152745	0.197013	0.22425	0.208258	0.162951	0.0819274	-0.00011885	-0.0859207	-0.150248	-0.223442	0.0546841	0.00457391	-0.00722553	0.000462439	0.015	0.0344165	0.0575302	0.0796942	0.0903178	0.0796942	0.0575302	0.0344165	0.015	0.000462439	-0.00722553	0.00457391	0	1	0	
52.9745	165.811	-4.55092	-41.7679	0.0601888	4.93905	-11.2895	23.376	49.318	58.3853	67.8992	-30.6138	-53.3373	-5.85581	-9.871	-67.2156	-0.000433067	0	-1.38632e-05	0.0143305	0.044379	0.0896688	0.138196	0.183143	0.211278	0.219944	0.203971	0.170665	0.124137	0.0777873	0.0370472	0.0114816	-0.198001	-0.252162	-0.153324	-0.174167	-0.0201911	-0.024364	0.0597096	0.13309	0.196317	0.223981	0.22135	0.167657	0.117201	0.0248031	-0.0587128	-0.150816	0.00457391	0.0529987	0.00145852	-0.0143229	-0.0104163	0.00270501	0.0249663	0.0540955	0.0796942	0.0880083	0.0789647	0.0631368	0.0449144	0.0266089	0.009005	-0.0037125	0	0.87537	0.483454	
36.3795	143.581	-4.72019	-51.8806	0.0419692	21.2633	6.25716	9.46819	33.8724	50.5604	69.907	-38.0514	-88.5524	-28.0483	5.52397	-26.551	0.0111201	-1.24152e-05	0	0.000421811	0.0142366	0.0418434	0.0820587	0.123762	0.161016	0.182666	0.187391	0.171691	0.142852	0.104352	0.0668021	0.0331776	-0.135755	-0.218347	-0.158194	-0.215923	-0.0361978	-0.110191	-0.0308381	0.0531011	0.134603	0.193949	0.228035	0.207878	0.194025	0.113921	0.0303728	-0.0599524	-0.00722553	0.00145852	0.0495513	-0.0021713	-0.0198017	-0.0169523	-0.002289	0.0249663	0.0575302	0.0789647	0.0840107	0.0778847	0.0665393	0.0505983	0.0310218	0.009005	0	0.6	0.8	
18.1206	106.771	-4.22211	-53.3677	0.027982	31.9099	19.8587	-3.0882	16.8796	37.6255	62.4998	-39.15	-105.798	-42.5024	17.4595	10.2347	0.0330939	0.0117253	0.000385382	0	0.000621943	0.013477	0.0382297	0.0733677	0.108776	0.139639	0.156863	0.160517	0.148194	0.126054	0.0953395	0.0636461	-0.067197	-0.162298	-0.141402	-0.221986	-0.0457806	-0.166121	-0.100948	-0.019214	0.0666319	0.144182	0.203875	0.213723	0.231641	0.172001	0.0993505	0.0222026	0.000462439	-0.0143229	-0.0021713	0.0467287	-0.00432912	-0.0217021	-0.0169523	0.00270501	0.0344165	0.0631368	0.0778847	0.0817383	0.0776228	0.0677401	0.0505983	0.0266089	0	0.296674	0.954979	
0.292085	64.0077	-3.34981	-49.506	0.0222826	38.2933	30.0218	-13.8338	0.289177	22.617	49.9757	-36.3159	-110.808	-51.1374	26.3802	41.8254	0.0667446	0.0351287	0.0125835	0.000601689	0	0.000601689	0.0125835	0.0351287	0.0667446	0.0982622	0.126264	0.143368	0.150233	0.143368	0.126264	0.0982622	-0.00015203	-0.0971375	-0.112753	-0.205943	-0.050863	-0.199592	-0.153227	-0.0812468	0.000161759	0.0863331	0.162907	0.198274	0.242568	0.206748	0.150787	0.0926939	0.015	-0.0104163	-0.0198017	-0.00432912	0.0456941	-0.00432912	-0.0198017	-0.0104163	0.015	0.0449144	0.0665393	0.0776228	0.0813278	0.0776228	0.0665393	0.0449144	0	4.59243e-17	1	
